,usertoken,visGroup,trial_duration,vars,varIndex,prior_belief,prior_lwr,prior_upr,post_belief,post_lwr,post_upr,diff_belief,diff_uncertainty,pop_corr,sample_corr,post_error,post_error_abs,prior_uncertainty,post_uncertainty,prior_sd,post_sd,exclude
845,HSantMsU,hop,6506,Temperature_Crime rate,8,0.1402063972547063,-0.7801967032682393,1.0,-0.8840514797339682,-1.0,-0.7681029594679365,-1.02426,-1.5483,0.4,0.57,-1.4540514797339683,1.4540514797339683,1.7801967032682393,0.2318970405320635,0.4602015502614728,0.057974260133015876,1
846,HSantMsU,hop,3656,Temperature_Sales of Mittens,5,0.3832906808202841,-0.4823277693338026,1.0,-0.5769393216772931,-1.0,1.0,-0.96023,0.51767,-0.9,-0.89,0.3130606783227069,0.3130606783227069,1.4823277693338026,2.0,0.43280922507704334,0.7884696608386466,1
847,HSantMsU,scatter,4348,Vaccination rate_Rate of illness,4,0.594168967891765,-0.5956272335181803,1.0,-0.002339651068823334,-0.6622613456595899,0.6575820435219435,-0.59651,-0.27578,-0.9,-0.93,0.9276603489311768,0.9276603489311768,1.5956272335181803,1.3198433891815333,0.5948981007049726,0.32996084729538344,1
848,HSantMsU,hop,5404,Weight_Price,9,0.19805673116164105,-0.5579645685790637,0.9540780309023458,-0.09597954557656246,-1.0,0.808040908846875,-0.29404,0.296,0.9,0.93,-1.0259795455765626,1.0259795455765626,1.5120425994814095,1.808040908846875,0.3780106498703524,0.4520102272117188,1
849,HSantMsU,hop,4905,Yearly income_Height,7,-0.07734188447756196,-1.0,0.8453162310448761,0.7312276205108421,-0.13913294322683845,1.0,0.80857,-0.70618,0.0,0.15,0.5812276205108421,0.5812276205108421,1.845316231044876,1.1391329432268384,0.461329057761219,0.4351802818688403,1
850,HYOfFQnN,hop,9267,Exercise amount_Body weight,9,-0.3992035308668418,-0.6348656028473705,-0.1635414588863131,-0.4777613940848763,-0.8408405869001991,-0.11468220126955342,-0.07856,0.25483,-0.4,-0.38,-0.09776139408487627,0.09776139408487627,0.4713241439610574,0.7261583856306457,0.11783103599026434,0.18153959640766143,0
851,HYOfFQnN,scatter,9700,Government spending_Budget deficit,3,0.4462918484559526,-0.013506376224915684,0.9060900731368204,0.7509245752208941,0.5018491504417877,1.0,0.30463,-0.42145,0.9,0.88,-0.12907542477910594,0.12907542477910594,0.9195964493617361,0.4981508495582123,0.22989911234043414,0.12453771238955319,0
852,HYOfFQnN,scatter,9607,Immigrant population_Economic growth,2,0.4112693572947468,0.06043103462881616,0.7621076799606776,0.6813968805289745,0.3627937610579495,1.0,0.27013,-0.06447,0.4,0.24,0.4413968805289745,0.4413968805289745,0.7016766453318615,0.6372062389420505,0.17541916133296542,0.15930155973551274,0
853,HYOfFQnN,scatter,23363,Income tax rate_Poverty rate,0,-0.5818130315318188,-1.0,-0.10393638939153194,0.026163144736603083,-0.4779393142672474,0.5302656037404536,0.60798,0.11214,0.0,-0.05,0.07616314473660309,0.07616314473660309,0.8960636106084681,1.008204918007701,0.23893832107014346,0.25205122950192527,0
854,HYOfFQnN,scatter,12142,Labor union participation_Corporate profits,4,0.17238678927527662,-0.2473466405923909,0.5921202191429444,-0.7160950725760302,-1.0,-0.2274240411828654,-0.88848,-0.06689,-0.4,-0.45,-0.2660950725760302,0.2660950725760302,0.8394668597353353,0.7725759588171346,0.2098667149338339,0.2443355156965824,0
855,HYOfFQnN,hop,6216,Temperature_Crime rate,5,0.5034973069306141,0.006994613861227794,1.0,0.548493099931729,0.09698619986345758,1.0,0.045,-0.08999,0.4,0.57,-0.02150690006827094,0.02150690006827094,0.9930053861387722,0.9030138001365424,0.24825134653469316,0.22575345003413572,0
856,HYOfFQnN,hop,6333,Temperature_Sales of Mittens,8,-0.9546717766966216,-1.0,-0.6954008665760041,-0.9543498777524752,-1.0,-0.7031372776109994,0.00032,-0.00774,-0.9,-0.89,-0.06434987775247514,0.06434987775247514,0.3045991334239959,0.2968627223890006,0.12963545506030877,0.12560630007073786,0
857,HYOfFQnN,scatter,18307,Vaccination rate_Rate of illness,1,-1.0,-1.0,-0.6018047868187293,-0.9703512525441244,-1.0,-0.9407025050882492,0.02965,-0.3389,-0.9,-0.93,-0.040351252544124305,0.040351252544124305,0.3981952131812707,0.05929749491175085,0.19909760659063536,0.014824373727937823,0
858,HYOfFQnN,hop,5930,Weight_Price,6,0.9952285131948548,0.8275448662322487,1.0,0.9489494094173759,0.8518787446533795,1.0,-0.04628,-0.02433,0.9,0.93,0.018949409417375884,0.018949409417375884,0.17245513376775135,0.14812125534662046,0.08384182348130309,0.0485353323819982,0
859,HYOfFQnN,hop,7864,Yearly income_Height,7,0.13083960639538206,-0.26429840342983857,0.5259776162206025,0.2266025769853981,-0.1580066526412604,0.6112118066120564,0.09576,-0.02106,0.0,0.15,0.0766025769853981,0.0766025769853981,0.790276019650441,0.7692184592533169,0.1975690049126103,0.19230461481332925,0
860,HwkNUz4u,scatter,5548,Exercise amount_Body weight,2,0.5453678597856029,0.4074815872094924,0.6832541323617138,0.8095675223505774,0.07459532272219849,1.0,0.2642,0.64963,-0.4,-0.38,1.1895675223505773,1.1895675223505773,0.27577254515222144,0.9254046772778015,0.06894313628805548,0.36748609981418945,0
861,HwkNUz4u,band,5192,Government spending_Budget deficit,5,0.6974838081660646,-0.16949307261390206,1.0,-0.6151775185995383,-1.0,0.12992819117629906,-1.31266,-0.03956,0.9,0.88,-1.4951775185995384,1.4951775185995384,1.1694930726139021,1.129928191176299,0.43348844038998335,0.37255285488791867,0
862,HwkNUz4u,band,4691,Immigrant population_Economic growth,8,-0.4193343853346121,-1.0,0.42711561278300136,-0.2259369221211105,-0.8594984402702421,0.40762459602802137,0.1934,-0.15999,0.4,0.24,-0.4659369221211105,0.4659369221211105,1.4271156127830014,1.2671230362982635,0.42322499905880673,0.31678075907456593,0
863,HwkNUz4u,band,11972,Income tax rate_Poverty rate,6,-0.8000879960437148,-1.0,0.5618601386916775,-0.3822659785580233,-0.9734246832112294,0.20889272609518272,0.41782,-0.37954,0.0,-0.05,-0.3322659785580233,0.3322659785580233,1.5618601386916775,1.1823174093064122,0.6809740673676962,0.29557935232660304,0
864,HwkNUz4u,band,4918,Labor union participation_Corporate profits,9,-0.381038236458428,-0.6162193417535238,-0.14585713116333215,0.32812695722882695,-0.5655353094010938,1.0,0.70917,1.09517,-0.4,-0.45,0.778126957228827,0.778126957228827,0.4703622105901916,1.5655353094010938,0.11759055264754792,0.4468311333149604,0
865,HwkNUz4u,scatter,4773,Temperature_Crime rate,4,0.013944512083555072,-0.4141930642374561,0.4420820884045662,0.8234812927949702,-0.02584732418314606,1.0,0.80954,0.16957,0.4,0.57,0.2534812927949702,0.2534812927949702,0.8562751526420223,1.025847324183146,0.2140687881605056,0.4246643084890581,0
866,HwkNUz4u,scatter,6112,Temperature_Sales of Mittens,1,0.8016072211752472,-0.6833205217135803,1.0,-0.4409399186040704,-1.0,0.6789236397926937,-1.24255,-0.0044,-0.9,-0.89,0.4490600813959296,0.4490600813959296,1.6833205217135803,1.6789236397926937,0.7424638714444137,0.559931779198382,0
867,HwkNUz4u,band,4751,Vaccination rate_Rate of illness,7,-0.5361639976514665,-1.0,0.6684649571423387,-0.6375593740784096,-1.0,-0.15916444670626811,-0.1014,-0.82763,-0.9,-0.93,0.2924406259215905,0.2924406259215905,1.6684649571423387,0.8408355532937319,0.6023144773969026,0.23919746368607073,0
868,HwkNUz4u,scatter,12117,Weight_Price,3,-0.9657549213376896,-1.0,0.580539502114646,0.8133555252061146,0.23193251927100175,1.0,1.77911,-0.81247,0.9,0.93,-0.1166444747938854,0.1166444747938854,1.580539502114646,0.7680674807289982,0.7731472117261677,0.29071150296755643,0
869,HwkNUz4u,scatter,8447,Yearly income_Height,0,0.7683904568878195,0.1702106707954525,1.0,-1.0,-1.0,0.8956991410154691,-1.76839,1.06591,0.0,0.15,-1.15,1.15,0.8297893292045475,1.895699141015469,0.2990898930461835,0.9478495705077346,0
870,HztADTpz,band,9891,Exercise amount_Body weight,9,-0.7026166944625585,-0.8895375981983906,-0.5156957907267263,-0.5745713578278158,-0.7850890359127791,-0.3640536797428524,0.12805,0.04719,-0.4,-0.38,-0.19457135782781576,0.19457135782781576,0.3738418074716643,0.4210353561699267,0.09346045186791607,0.10525883904248168,1
871,HztADTpz,scatter,12163,Government spending_Budget deficit,0,0.6023110450603346,0.3643108274965161,0.8403112626241529,0.6354080533995212,0.5899368317812022,0.6808792750178405,0.0331,-0.38506,0.9,0.88,-0.24459194660047878,0.24459194660047878,0.4760004351276368,0.09094244323663836,0.11900010878190925,0.022735610809159645,1
872,HztADTpz,scatter,6881,Immigrant population_Economic growth,4,0.6389448204479524,0.37610673252951465,0.9017829083663906,0.3461932663590617,0.09170953831099116,0.6006769944071322,-0.29275,-0.01671,0.4,0.24,0.10619326635906173,0.10619326635906173,0.525676175836876,0.508967456096141,0.1314190439592191,0.12724186402403528,1
873,HztADTpz,scatter,12916,Income tax rate_Poverty rate,2,0.38129350664397466,0.14094968190091706,0.6216373313870325,0.06467673556719289,-0.24370644745713374,0.3730599185915191,-0.31662,0.13608,0.0,-0.05,0.11467673556719289,0.11467673556719289,0.4806876494861154,0.6167663660486529,0.12017191237152891,0.15419159151216333,1
874,HztADTpz,scatter,11915,Labor union participation_Corporate profits,3,-0.3698334599213038,-0.6391988251129757,-0.10046809472963192,-0.472717590108641,-0.7941291580388214,-0.15130602217846054,-0.10288,0.10409,-0.4,-0.45,-0.022717590108640995,0.022717590108640995,0.5387307303833437,0.6428231358603609,0.13468268259583593,0.16070578396509022,1
875,HztADTpz,band,10697,Temperature_Crime rate,8,0.21045320688675884,-0.030958951604561188,0.4518653653780791,0.5393589401903947,0.38303225484145664,0.6956856255393329,0.32891,-0.17017,0.4,0.57,-0.030641059809605298,0.030641059809605298,0.4828243169826403,0.31265337069787624,0.12070607924566013,0.07816334267446912,1
876,HztADTpz,band,7816,Temperature_Sales of Mittens,5,0.7899950954558776,0.6196155424568177,0.9603746484549378,-0.9641304979963096,-1.0,-0.8261616775188809,-1.75413,-0.16692,-0.9,-0.89,-0.07413049799630955,0.07413049799630955,0.3407591059981201,0.17383832248111908,0.08518977649953008,0.06898441023871432,1
877,HztADTpz,scatter,28977,Vaccination rate_Rate of illness,1,-1.0,-1.0,-0.9501704684561756,-1.0,-1.0,-0.9434944321374584,0.0,0.00668,-0.9,-0.93,-0.06999999999999995,0.06999999999999995,0.04982953154382441,0.05650556786254157,0.024914765771912206,0.028252783931270786,1
878,HztADTpz,band,9555,Weight_Price,7,0.4776041501998845,0.2626070015234241,0.6926012988763448,0.8304402266281588,0.7289948336755779,0.93188561958074,0.35284,-0.2271,0.9,0.93,-0.0995597733718413,0.0995597733718413,0.4299942973529207,0.20289078590516207,0.10749857433823021,0.05072269647629063,1
879,HztADTpz,band,11924,Yearly income_Height,6,0.10248459014816393,-0.1497487039731898,0.3547178842695176,0.14523509156761727,-0.015015386747376791,0.3054855698826111,0.04275,-0.18397,0.0,0.15,-0.004764908432382725,0.004764908432382725,0.5044665882427074,0.3205009566299879,0.12611664706067685,0.08012523915749703,1
880,ILkZFwS3,scatter,25011,Exercise amount_Body weight,1,-0.8567136346699387,-1.0,-0.7134272693398773,-0.8643592829559348,-1.0,-0.7287185659118696,-0.00765,-0.01529,-0.4,-0.38,-0.4843592829559348,0.4843592829559348,0.2865727306601227,0.27128143408813044,0.07164318266503067,0.06782035852203261,0
881,ILkZFwS3,line,20677,Government spending_Budget deficit,7,0.532689684520536,0.2064742202121126,0.8589051488289594,1.0,0.8136573020695029,1.0,0.46731,-0.46609,0.9,0.88,0.12,0.12,0.6524309286168468,0.18634269793049707,0.1631077321542117,0.09317134896524853,0
882,ILkZFwS3,line,12509,Immigrant population_Economic growth,8,0.5306167895997331,0.3029216967757133,0.7583118824237525,0.1915979717305254,-0.4786547106816874,0.8618506541427382,-0.33902,0.88512,0.4,0.24,-0.048402028269474595,0.048402028269474595,0.4553901856480392,1.3405053648244256,0.11384754641200992,0.3351263412061064,0
883,ILkZFwS3,line,20157,Income tax rate_Poverty rate,9,-0.16711621475061333,-0.6532125483730777,0.3189801188718513,-0.09634142374392146,-1.0,0.8073171525121572,0.07077,0.83512,0.0,-0.05,-0.04634142374392146,0.04634142374392146,0.972192667244929,1.8073171525121572,0.2430481668112323,0.45182928812803935,0
884,ILkZFwS3,line,29005,Labor union participation_Corporate profits,5,-0.3796644096679633,-0.7948737410786135,0.035544921742686864,-0.490762554745797,-0.9211366409074616,-0.060388468584132486,-0.1111,0.03033,-0.4,-0.45,-0.040762554745796986,0.040762554745796986,0.8304186628213004,0.8607481723233291,0.20760466570532513,0.2151870430808323,0
885,ILkZFwS3,scatter,39923,Temperature_Crime rate,0,0.5522571417711151,0.2892202580693817,0.8152940254728482,0.8464237108492332,0.6229301523695334,1.0,0.29417,-0.149,0.4,0.57,0.27642371084923323,0.27642371084923323,0.5260737674034666,0.3770698476304666,0.1315184418508667,0.11174677923984988,0
886,ILkZFwS3,scatter,17426,Temperature_Sales of Mittens,3,-1.0,-1.0,-0.943425846089316,-1.0,-1.0,-0.9338417231630576,0.0,0.00958,-0.9,-0.89,-0.10999999999999999,0.10999999999999999,0.05657415391068399,0.06615827683694242,0.028287076955341994,0.03307913841847121,0
887,ILkZFwS3,line,19492,Vaccination rate_Rate of illness,6,-0.6201408408722224,-0.9228291029567116,-0.31745257878773314,-1.0,-1.0,-0.9411233532522644,-0.37986,-0.5465,-0.9,-0.93,-0.06999999999999995,0.06999999999999995,0.6053765241689785,0.05887664674773563,0.15134413104224465,0.029438323373867814,0
888,ILkZFwS3,scatter,17514,Weight_Price,2,1.0,0.9241551007537736,1.0,0.9650844304555896,0.8666789029274955,1.0,-0.03492,0.05748,0.9,0.93,0.03508443045558951,0.03508443045558951,0.0758448992462264,0.1333210970725045,0.0379224496231132,0.04920276376404703,0
889,ILkZFwS3,scatter,18291,Yearly income_Height,4,0.4787033098660067,0.30626308847689776,0.6511435312551157,0.32584601608226715,-0.07744814772912584,0.7291401798936603,-0.15286,0.46171,0.0,0.15,0.17584601608226716,0.17584601608226716,0.34488044277821794,0.8065883276227861,0.08622011069455451,0.20164708190569658,0
890,IN87libS,line,8518,Exercise amount_Body weight,5,0.6450992555032113,-0.91898252410605,1.0,1.0,-0.7262931633256691,1.0,0.3549,-0.19269,-0.4,-0.38,1.38,1.38,1.9189825241060499,1.726293163325669,0.7820408898046307,0.8631465816628345,0
891,IN87libS,scatter,5471,Government spending_Budget deficit,2,0.4029332367177898,-0.7994558026590233,1.0,0.25984754450621605,-1.0,1.0,-0.14309,0.20054,0.9,0.88,-0.620152455493784,0.620152455493784,1.7994558026590233,2.0,0.6011945196884065,0.629923772253108,0
892,IN87libS,scatter,12414,Immigrant population_Economic growth,1,0.6841920857311372,-0.9916156651113248,1.0,0.9491570872521922,-0.7800260841267284,1.0,0.26497,-0.21159,0.4,0.24,0.7091570872521922,0.7091570872521922,1.9916156651113248,1.7800260841267284,0.837903875421231,0.8645915856894603,0
893,IN87libS,scatter,5345,Income tax rate_Poverty rate,4,0.9838485714723796,-0.981763692470292,1.0,0.6245386831516198,-0.8555556383359044,1.0,-0.35931,-0.12621,0.0,-0.05,0.6745386831516198,0.6745386831516198,1.9817636924702922,1.8555556383359044,0.9828061319713358,0.7400471607437621,0
894,IN87libS,scatter,6646,Labor union participation_Corporate profits,3,0.8616522488884439,-0.7801184986421688,1.0,0.8707330967818885,-1.0,1.0,0.00908,0.21988,-0.4,-0.45,1.3207330967818884,1.3207330967818884,1.7801184986421688,2.0,0.8208853737653063,0.9353665483909442,0
895,IN87libS,line,4961,Temperature_Crime rate,9,0.40439044858920026,-0.8751420976915459,1.0,1.0,-1.0,1.0,0.59561,0.12486,0.4,0.57,0.43000000000000005,0.43000000000000005,1.8751420976915458,2.0,0.639766273140373,1.0,0
896,IN87libS,line,6600,Temperature_Sales of Mittens,6,0.4775418403535752,-0.7711106629428759,1.0,0.6829606750600805,-0.981763692470292,1.0,0.20542,0.21065,-0.9,-0.89,1.5729606750600804,1.5729606750600804,1.771110662942876,1.9817636924702922,0.6243262516482255,0.8323621837651862,0
897,IN87libS,scatter,7694,Vaccination rate_Rate of illness,0,0.78148363450086,-0.7962524163690654,1.0,0.6550454577346958,-1.0,1.0,-0.12644,0.20375,-0.9,-0.93,1.585045457734696,1.585045457734696,1.7962524163690654,2.0,0.7888680254349627,0.8275227288673479,0
898,IN87libS,line,14805,Weight_Price,7,1.0,-0.8612598221739641,1.0,0.7660580648001807,-1.0,1.0,-0.23394,0.13874,0.9,0.93,-0.16394193519981937,0.16394193519981937,1.861259822173964,2.0,0.930629911086982,0.8830290324000903,0
899,IN87libS,line,5927,Yearly income_Height,8,0.4692073629800657,-0.794278096271001,1.0,0.5771774555570397,-1.0,1.0,0.10797,0.20572,0.0,0.15,0.4271774555570397,0.4271774555570397,1.794278096271001,2.0,0.6317427296255334,0.7885887277785198,0
900,IZHN8r6o,scatter,5356,Exercise amount_Body weight,1,-1.0,-1.0,0.5645803595290659,-1.0,-1.0,1.0,0.0,0.43542,-0.4,-0.38,-0.62,0.62,1.564580359529066,2.0,0.782290179764533,1.0,1
901,IZHN8r6o,line,8399,Government spending_Budget deficit,5,-1.0,-1.0,1.0,1.0,1.0,1.0,2.0,-2.0,0.9,0.88,0.12,0.12,2.0,0.0,1.0,0.001,1
902,IZHN8r6o,line,4982,Immigrant population_Economic growth,7,0.4556596160241535,-1.0,1.0,-0.1687987447575358,-0.1687987447575358,-0.1687987447575358,-0.62446,-2.0,0.4,0.24,-0.4087987447575358,0.4087987447575358,2.0,0.0,0.7278298080120768,0.001,1
903,IZHN8r6o,line,5018,Income tax rate_Poverty rate,6,1.0,-0.3260709277496656,1.0,-0.1951294122821543,-1.0,1.0,-1.19513,0.67393,0.0,-0.05,-0.1451294122821543,0.1451294122821543,1.3260709277496656,2.0,0.6630354638748328,0.5975647061410772,1
904,IZHN8r6o,line,5219,Labor union participation_Corporate profits,8,-1.0,-1.0,1.0,-1.0,-1.0,0.5796704203598302,0.0,-0.42033,-0.4,-0.45,-0.55,0.55,2.0,1.5796704203598302,1.0,0.7898352101799151,1
905,IZHN8r6o,scatter,4674,Temperature_Crime rate,3,1.0,-1.0,1.0,1.0,1.0,1.0,0.0,-2.0,0.4,0.57,0.43000000000000005,0.43000000000000005,2.0,0.0,1.0,0.001,1
906,IZHN8r6o,scatter,3547,Temperature_Sales of Mittens,4,0.4125191076740011,-0.17496178465199752,1.0,1.0,-0.5938621836941858,1.0,0.58748,0.4189,-0.9,-0.89,1.8900000000000001,1.8900000000000001,1.1749617846519975,1.5938621836941858,0.29374044616299944,0.7969310918470929,1
907,IZHN8r6o,line,5253,Vaccination rate_Rate of illness,9,1.0,1.0,1.0,1.0,-0.8680447487720566,1.0,0.0,1.86804,-0.9,-0.93,1.9300000000000002,1.9300000000000002,0.0,1.8680447487720566,0.001,0.9340223743860283,1
908,IZHN8r6o,scatter,5656,Weight_Price,2,-0.27125312966197823,-1.0,1.0,-0.5086660889201622,-1.0,1.0,-0.23741,0.0,0.9,0.93,-1.4386660889201623,1.4386660889201623,2.0,2.0,0.6356265648309891,0.7543330444600811,1
909,IZHN8r6o,scatter,5009,Yearly income_Height,0,0.4645651065004848,-0.9708380506392182,1.0,1.0,-0.2477755402306492,1.0,0.53543,-0.72306,0.0,0.15,0.85,0.85,1.9708380506392182,1.2477755402306492,0.7177015785698515,0.6238877701153246,1
910,IcJPoFtL,scatter,43879,Exercise amount_Body weight,0,-0.5895518517162524,-0.8609989636003199,-0.31810473983218457,-0.811279254394512,-1.0,-0.3978051193717885,-0.22173,0.0593,-0.4,-0.38,-0.431279254394512,0.431279254394512,0.5428942237681353,0.6021948806282116,0.1357235559420339,0.20673706751136176,0
911,IcJPoFtL,band,8088,Government spending_Budget deficit,7,0.7078926589958929,0.4688342715512455,0.9469510464405408,0.8641909039776592,0.7890722040248699,0.9393096039304484,0.1563,-0.32788,0.9,0.88,-0.01580909602234082,0.01580909602234082,0.4781167748892953,0.1502373999055785,0.11952919372232396,0.03755934997639465,0
912,IcJPoFtL,band,6063,Immigrant population_Economic growth,8,0.6887462934840585,0.4453332583115335,0.9321593286565828,0.18289932287623167,0.04593800830625416,0.31986063744620896,-0.50585,-0.2129,0.4,0.24,-0.05710067712376832,0.05710067712376832,0.4868260703450493,0.2739226291399548,0.1217065175862625,0.06848065728498876,0
913,IcJPoFtL,band,4885,Income tax rate_Poverty rate,9,0.4172841819503936,0.2300854972312989,0.6044828666694879,-0.11729805252904185,-0.23540044837277385,0.0008043433146900371,-0.53458,-0.13819,0.0,-0.05,-0.06729805252904185,0.06729805252904185,0.374397369438189,0.2362047916874639,0.09359934235954734,0.059051197921866,0
