,congruent,diffBelief,diffBeliefAbs,diffUncertainty,diffUncertaintyAbs,nDataShown,postBelief,postUncertainty,postUncertaintyLower,postUncertaintyUpper,preBelief,preUncerainty,preUncertaintyLower,preUncertaintyUpper,usertoken,varindex,vars,visGroup
1374,true,0.4028929321431707,0.4028929321431707,-0.5493694223941605,0.5493694223941605,10,0.5971070678568293,0.5493694223941605,0.3224223566597493,0.8717917790539098,1,0.0,1,1,wgf4PdTd,13,"Hours of TV watched in a month
Number of books read in a month",hop
1375,true,-0.3139247444040485,0.3139247444040485,-0.48768075264094546,0.48768075264094546,100,-0.6249337313682679,0.6099638010963127,-0.3199518308201115,-0.9299156319164241,-0.9388584757723164,0.1222830484553672,-0.8777169515446328,-1,wgf4PdTd,14,"Proportion of residents in poverty
Crime rate",hop
1376,true,-0.5139822690248366,0.5139822690248366,-0.2942354122429891,0.2942354122429891,10,-0.35075119660745984,0.7370924055068271,-0.7192973993608733,0.01779500614595375,-0.8647334656322965,0.442856993263838,-0.557143006736162,-1,wgf4PdTd,15,"Number traffic violations
Car insurance premium",hop
1377,false,2.0,2.0,-0.9930018455606855,0.9930018455606855,10,-1,2.0,-1,1,1,1.0069981544393145,-0.006998154439314563,1,LN2ITDqn,0,"Homeless population
Uninsured population",hop
1378,false,0.5219380419400503,0.5219380419400503,-0.893271269659272,0.893271269659272,100,0.46524932023092136,1.0695013595381573,-0.06950135953815734,1,0.9871873621709717,0.17623008987888533,0.8237699101211147,1,LN2ITDqn,1,"Minimum wage
Unemployment rate",hop
1379,true,1.693509275099908,1.693509275099908,-0.02898157113903954,0.02898157113903954,100,-0.8164335745872557,0.27483017011373523,-0.6790184895303881,-0.9538486596441234,0.8770757005126522,0.2458485989746957,0.7541514010253043,1,LN2ITDqn,2,"Amount of rainfall
Number of sunny days",hop
1380,true,1.9145108073254795,1.9145108073254795,0.3020475429262024,0.3020475429262024,100,-0.9963930987569622,1.2467745253880909,-1,0.24677452538809086,0.9181177085685173,1.5488220683142933,-0.5488220683142933,1,LN2ITDqn,3,"Avg. hours on social media
Depression severity",hop
1381,false,0.0010956166370157394,0.0010956166370157394,0.6901444941420125,0.6901444941420125,100,0.9198359134377729,0.7379115779689067,0.2620884220310933,1,0.9209315300747887,1.4280560721109192,-0.4280560721109193,1,LN2ITDqn,4,"Number of movies attended
Amount red meat eaten",hop
1382,true,0.0,0.0,0.04308435368203534,0.04308435368203534,100,-1,0.9810977395068823,-0.018902260493117717,-1,-1,1.0241820931889176,-1,0.02418209318891762,LN2ITDqn,5,"Avg. hours on social media
Avg. hours of sleep",hop
1383,false,0.0,0.0,0.41499320884866675,0.41499320884866675,10,-1,0.30171649325881544,-0.6982835067411846,-1,-1,0.7167097021074822,-0.28329029789251786,-1,LN2ITDqn,6,"College GPA
Post-college income",hop
1384,true,-0.07387031682968281,0.07387031682968281,1.2202772718968284,1.2202772718968284,10,-0.9261296831703172,0.7797227281031716,-0.2202772718968285,-1,-1,2.0,-1,1,LN2ITDqn,7,"Hours of TV watched in a month
Number of books read in a month",hop
1385,false,-1.9109935765328734,1.9109935765328734,-0.4814860604403628,0.4814860604403628,100,0.9109935765328734,0.8212134681208512,0.17878653187914884,1,-1,0.33972740768048837,-0.6602725923195116,-1,LN2ITDqn,8,"Annual carbon emissions
Global temperature increase",hop
1386,false,1.4312288798165487,1.4312288798165487,-1.0756935919086863,1.0756935919086863,10,-1,2.0,-1,1,0.43122887981654867,0.9243064080913137,-0.030924324229108124,0.8933820838622055,LN2ITDqn,9,"Years of education
Income",hop
1387,true,0.0,0.0,-0.7382868574549832,0.7382868574549832,10,-1,1.8813858460876682,-1,0.8813858460876682,-1,1.143098988632685,-1,0.143098988632685,LN2ITDqn,10,"Height
College GPA",hop
1388,false,0.15607820901718283,0.15607820901718283,-0.3371992843595293,0.3371992843595293,10,-1,1.2543018138998083,-1,0.2543018138998083,-0.8439217909828172,0.917102529540279,-0.0828974704597209,-1,LN2ITDqn,11,"Number of religious population
racial diversity",hop
1389,false,0.8877551612175967,0.8877551612175967,0.21398890062632359,0.21398890062632359,100,-0.7361132232813905,1.037429788718512,-1,0.03742978871851199,0.15164193793620617,1.2514186893448356,-0.47406740673621156,0.777351282608624,LN2ITDqn,12,"Immigrant population
Crime rate",hop
1390,true,-0.18647737753555993,0.18647737753555993,-0.4358544049218658,0.4358544049218658,10,-0.3623446907787333,1.6235048285855123,-1,0.6235048285855123,-0.5488220683142933,1.1876504236636465,-1,0.18765042366364648,LN2ITDqn,13,"Parental income
Children's SAT scores",hop
1391,true,0.6437042926978471,0.6437042926978471,0.7107119721435133,0.7107119721435133,10,-0.7623719771744164,1.181316460834743,-1,0.18131646083474307,-0.11866768447656928,1.8920284329782564,-1,0.8920284329782564,LN2ITDqn,14,"Number traffic violations
Car insurance premium",hop
1392,true,-0.6283432901378618,0.6283432901378618,0.5268201578081724,0.5268201578081724,100,-0.05515375407440537,0.8985149880580772,-0.504411248103444,0.3941037399546332,-0.6834970442122672,1.4253351458662495,-1,0.42533514586624954,LN2ITDqn,15,"Proportion of residents in poverty
Crime rate",hop
1393,false,0.8127307866542364,0.8127307866542364,-0.46242777099088284,0.46242777099088284,10,0.1644073516398612,0.5486599206719456,-0.10992260869611159,0.438737311975834,0.9771381382940976,0.08623214968106274,0.9137678503189373,1,W7WdSWML,0,"Homeless population
Uninsured population",hop
1394,false,0.44769287421275417,0.44769287421275417,0.11886409215678184,0.11886409215678184,100,0.3315726998785862,0.3675556346602207,0.14779488254847584,0.5153505172086965,0.7792655740913403,0.4864197268170025,0.5135802731829975,1,W7WdSWML,1,"Annual carbon emissions
Global temperature increase",hop
1395,true,-0.2782742136209162,0.2782742136209162,0.3152927069186897,0.3152927069186897,100,0.6038107516164481,0.5281545908612826,0.33973345618580697,0.8678880470470896,0.32553653799553195,0.8434472977799723,-0.09618711089445431,0.747260186885518,W7WdSWML,2,"Avg. hours on social media
Depression severity",hop
1396,false,0.37104713234704323,0.37104713234704323,-0.30996395868699866,0.30996395868699866,100,-0.3509897440792187,0.3537962203036347,-0.1740916339274014,-0.5278878542310361,0.02005738826782455,0.04383226161663606,-0.0018587425404935076,0.04197351907614255,W7WdSWML,3,"Number of movies attended
Amount red meat eaten",hop
1397,false,-0.7950331792461112,0.7950331792461112,0.19227241434893405,0.19227241434893405,100,0.3576370135412381,0.4855358283793323,0.11486909935157197,0.6004049277309043,-0.437396165704873,0.6778082427282663,-0.09849204434073977,-0.7763002870690061,W7WdSWML,4,"Minimum wage
Unemployment rate",hop
1398,true,0.04595484332650068,0.04595484332650068,0.08496680811453605,0.08496680811453605,100,0.365103917133518,0.35123398003754236,0.18948692711474657,0.5407209071522889,0.41105876046001866,0.4362007881520784,0.19295836638397934,0.6291591545360578,W7WdSWML,5,"Amount of rainfall
Number of sunny days",hop
1399,false,0.8453989438964307,0.8453989438964307,0.24706576825998083,0.24706576825998083,100,-0.5832962759647085,0.18218301954092975,-0.49220476619424347,-0.6743877857351732,0.2621026679317222,0.4292487878009106,0.04747827403126692,0.4767270618321775,W7WdSWML,6,"Immigrant population
Crime rate",hop
1400,true,-0.6637288286913974,0.6637288286913974,0.2955534157709638,0.2955534157709638,10,0.07987349061275317,0.0035002121920149065,0.07812338451674572,0.08162359670876063,-0.5838553380786442,0.2990536279629787,-0.4343285240971549,-0.7333821520601336,W7WdSWML,7,"Height
College GPA",hop
1401,true,-0.4080067835782697,0.4080067835782697,0.1847401670237141,0.1847401670237141,100,0.5848491523266837,0.4738753322091338,0.3479114862221169,0.8217868184312507,0.17684236874841397,0.6586154992328479,-0.15246538086800993,0.506150118364838,W7WdSWML,8,"Avg. hours on social media
Avg. hours of sleep",hop
1402,true,0.0463040871865501,0.0463040871865501,-0.34192086602801885,0.34192086602801885,100,0.5468351654554033,0.7426199373682625,0.1755251967712721,0.9181451341395346,0.5931392526419534,0.40069907134024363,0.3927897169718315,0.7934887883120751,W7WdSWML,9,"Proportion of residents in poverty
Crime rate",hop
1403,true,-0.13384694094694582,0.13384694094694582,0.46063460711373067,0.46063460711373067,10,-0.27127414630740154,0.1461935745062521,-0.19817735905427547,-0.34437093356052756,-0.40512108725434737,0.6068281816199828,-0.10170699644435599,-0.7085351780643387,W7WdSWML,10,"Hours of TV watched in a month
Number of books read in a month",hop
1404,true,-0.17749359459777514,0.17749359459777514,0.36535453678784213,0.36535453678784213,10,0.7716625624895401,0.2103088948695877,0.6665081150547463,0.876817009924334,0.594168967891765,0.5756634316574298,0.3063372520630503,0.8820006837204801,W7WdSWML,11,"Number traffic violations
Car insurance premium",hop
1405,true,0.16867739595323172,0.16867739595323172,0.1682940689845953,0.1682940689845953,10,0.5943534006543751,0.6178501802544842,0.28542831052713313,0.9032784907816174,0.7630307966076069,0.7861442492390796,0.21385575076092045,1,W7WdSWML,12,"Parental income
Children's SAT scores",hop
1406,false,-0.7176762350797012,0.7176762350797012,0.05218734082121501,0.05218734082121501,10,0.45444716679965547,0.3355376284131164,0.28667835259309715,0.6222159810062136,-0.2632290682800458,0.3877249692343314,-0.06936658366288007,-0.4570915528972115,W7WdSWML,13,"Number of religious population
racial diversity",hop
1407,false,0.8754886995658089,0.8754886995658089,-0.14129021180071533,0.14129021180071533,10,-0.7072928356588224,0.6861514017568973,-0.3138485982431027,-1,0.1681958639069865,0.5448611899561819,-0.10423473107110454,0.44062645888507745,W7WdSWML,14,"College GPA
Post-college income",hop
1408,false,1.0340072473752402,1.0340072473752402,-0.019252320032451697,0.019252320032451697,10,-0.7025808445124331,0.7364448679086499,-0.2635551320913501,-1,0.3314264028628071,0.7171925478761982,-0.027169871075292062,0.6900226768009061,W7WdSWML,15,"Years of education
Income",hop
1409,false,0.9838192278389475,0.9838192278389475,-0.052434767473890975,0.052434767473890975,100,-0.5482262591275986,0.9278348326213344,-0.07216516737866568,-1,0.4355929687113489,0.8754000651474434,-0.00210706386237286,0.8732930012850706,3h1lnXld,0,"Annual carbon emissions
Global temperature increase",band
1410,true,1.7076001386982718,1.7076001386982718,-0.28802339233391105,0.28802339233391105,100,-0.7076001386982718,0.48044649149222307,-0.46737689295216023,-0.9478233844443833,1,0.19242309915831202,0.807576900841688,1,3h1lnXld,1,"Proportion of residents in poverty
Crime rate",band
1411,true,-0.005307218101935796,0.005307218101935796,-0.09840367658885207,0.09840367658885207,10,0.5248404389579517,0.588507583527522,0.23058664719419064,0.8190942307217126,0.5195332208560159,0.4901039069386699,0.274481267386681,0.7645851743253509,3h1lnXld,2,"Hours of TV watched in a month
Number of books read in a month",band
1412,false,0.8929042007486416,0.8929042007486416,-0.37519321009766493,0.37519321009766493,10,-0.027473802782621126,0.5176429318201698,-0.28629526869270605,0.2313476631274638,0.8654303979660205,0.14244972172250492,0.7942055371047683,0.9366552588272732,3h1lnXld,3,"Homeless population
Uninsured population",band
1413,false,-0.7100026182806509,0.7100026182806509,0.40690564581750394,0.40690564581750394,100,0.08561364021412499,0.18431110611282958,-0.006541912842289721,0.17776919327053986,-0.6243889780665259,0.5912167519303335,-0.32878060210135907,-0.9199973540316926,3h1lnXld,4,"Minimum wage
Unemployment rate",band
1414,true,0.3773147471370508,0.3773147471370508,-0.28654872942765097,0.28654872942765097,100,0.6226852528629492,0.41417718114550506,0.41559666229019654,0.8297738434357016,1,0.12762845171785409,0.8723715482821459,1,3h1lnXld,5,"Avg. hours on social media
Avg. hours of sleep",band
1415,false,0.6050633382645969,0.6050633382645969,0.06568126465623969,0.06568126465623969,100,-0.5080380530115496,0.9413316724848111,-0.03737221676914387,-0.978703889253955,0.09702528525304732,1.0070129371410508,-0.406481183317478,0.6005317538235728,3h1lnXld,6,"Number of movies attended
Amount red meat eaten",band
1416,true,0.31266315190520055,0.31266315190520055,-0.21433151453260102,0.21433151453260102,10,0.666902736902578,0.31557464803688196,0.5091154128841371,0.824690060921019,0.9795658888077785,0.10124313350428094,0.8987568664957191,1,3h1lnXld,7,"Parental income
Children's SAT scores",band
1417,true,-0.11255120080685965,0.11255120080685965,-0.15908242039700005,0.15908242039700005,100,-0.768509821882359,0.38194249050100915,-0.5775385766318544,-0.9594810671328635,-0.8810610226892186,0.2228600701040091,-0.769630987637214,-0.9924910577412231,3h1lnXld,8,"Amount of rainfall
Number of sunny days",band
1418,true,0.11596637172916835,0.11596637172916835,-0.029486140329752386,0.029486140329752386,10,0.631269014587988,0.28778419157968105,0.4873769187981478,0.7751611103778289,0.7472353863171564,0.25829805124992866,0.618086360692192,0.8763844119421207,3h1lnXld,9,"Height
College GPA",band
1419,false,0.0,0.0,-0.031361927814817614,0.031361927814817614,100,1,0.11453012014371966,0.8854698798562803,1,1,0.08316819232890205,0.916831807671098,1,3h1lnXld,10,"Immigrant population
Crime rate",band
1420,false,0.29090521777042566,0.29090521777042566,-0.1703866937816949,0.1703866937816949,10,0.7090947822295743,0.35792952558508806,0.5301300194370304,0.8880595450221185,1,0.18754283180339315,0.8124571681966068,1,3h1lnXld,11,"College GPA
Post-college income",band
1421,true,0.0885921790187505,0.0885921790187505,0.01982016460340419,0.01982016460340419,100,0.7289442993733133,0.345106878612468,0.556390860067079,0.9014977386795471,0.8175364783920638,0.3649270432158722,0.6350729567841278,1,3h1lnXld,12,"Avg. hours on social media
Depression severity",band
1422,false,0.3832950903764958,0.3832950903764958,-0.4796924453557263,0.4796924453557263,10,0.04212275689800604,1.0738719338218712,-0.49481321001292966,0.5790587238089415,0.4254178472745018,0.5941794884661449,0.1283281030414296,0.7225075915075745,3h1lnXld,13,"Years of education
Income",band
1423,false,-0.9218700014660706,0.9218700014660706,-0.22500719754839738,0.22500719754839738,10,0.14477033872867717,0.7476089114444071,-0.22903411699352638,0.5185747944508807,-0.7770996627373934,0.5226017138960097,-0.47739828610399027,-1,3h1lnXld,14,"Number of religious population
racial diversity",band
1424,true,0.08507669689052588,0.08507669689052588,-0.1536486749519006,0.1536486749519006,10,0.777375626143735,0.2139813541890654,0.6703849490492024,0.8843663032382678,0.8624523230342609,0.06033267923716479,0.8322859834156784,0.8926186626528432,3h1lnXld,15,"Number traffic violations
Car insurance premium",band
1425,false,-0.3507313423543854,0.3507313423543854,-0.0234070044660053,0.0234070044660053,100,0.7873771071437381,0.7238471962581672,0.2761528037418328,1,0.4366457647893527,0.7004401917921619,0.08642566889327186,0.7868658606854337,h7KTvoNw,0,"Minimum wage
Unemployment rate",line
1426,true,-0.19523078491213486,0.19523078491213486,0.1474879710218715,0.1474879710218715,100,-0.6341331222686863,0.8233966579060628,-0.1766033420939372,-1,-0.8293639071808212,0.9708846289279343,-0.029115371072065743,-1,h7KTvoNw,1,"Amount of rainfall
Number of sunny days",line
1427,true,0.1391896004718936,0.1391896004718936,-0.04936067171309966,0.04936067171309966,100,-0.49652100114625336,0.6329582159202556,-0.18004189318612568,-0.8130001091063812,-0.35733140067435976,0.5835975442071559,-0.06553262857078174,-0.6491301727779377,h7KTvoNw,2,"Avg. hours on social media
Avg. hours of sleep",line
1428,false,-0.2257380858318676,0.2257380858318676,0.19553927421297024,0.19553927421297024,10,0.5108775420818392,0.4328477829385342,0.2944536506125721,0.7273014335511063,0.2851394562499716,0.6283870571515044,-0.02905407232578061,0.5993329848257238,h7KTvoNw,3,"Homeless population
Uninsured population",line
1429,false,,,-0.4019513671105239,0.4019513671105239,100,0.4108996868903283,0.4019513671105239,0.20992400333506644,0.6118753704455904,NaN,0.0,0.5982031257044553,0.5982031257044553,h7KTvoNw,4,"Immigrant population
Crime rate",line
1430,false,0.014880166047578414,0.014880166047578414,0.16647270362762234,0.16647270362762234,10,-0.331991546067967,0.5000841644400249,-0.0819494638479546,-0.5820336282879794,-0.3171113800203886,0.6665568680676472,-0.6503898140542121,0.0161670540134351,h7KTvoNw,5,"College GPA
Post-college income",line
1431,false,0.21141733748494906,0.21141733748494906,0.04085592266318794,0.04085592266318794,100,0.40059347985055993,0.3957292982646199,0.20272883071824999,0.5984581289828699,0.612010817335509,0.4365852209278078,0.3937182068716052,0.830303427799413,h7KTvoNw,6,"Annual carbon emissions
Global temperature increase",line
